product_id,ten_san_pham,loai,thanh_phan,quy_cach,cong_dung,trieu_chung,nguyen_nhan,doi_tuong_cay_trong,thoi_diem_xu_ly,huong_dan_su_dung,an_toan_su_dung,gia,url_img
sp258,CHITOSAN ĐỀ KHÁNG BỆNH,thuoc_tru_benh,Chitosan oligosaccharide: 30g/lít; acid hữu cơ; phụ gia bám dính,Chai 500ml,"Kích hoạt cơ chế đề kháng tự nhiên, hỗ trợ giảm áp lực nấm khuẩn","Cây dễ nhiễm bệnh sau mưa, lá mỏng, đọt yếu","Cây giảm sức đề kháng do stress, thiếu dinh dưỡng hoặc thời tiết bất lợi","Rau màu, cây ăn trái, lúa, hoa, cây công nghiệp","Trước mùa bệnh, sau mưa, sau cắt tỉa",Pha 20-30ml/bình 16 lít; phun định kỳ 7-10 ngày/lần,Không thay thế thuốc đặc trị khi bệnh nặng; tránh pha chất oxy hóa mạnh,Khoảng 95.000 - 145.000 VNĐ,IMG/sp258
sp259,PSEUDOMONAS FLUORESCENS,thuoc_tru_benh,Pseudomonas fluorescens ≥ 10^9 CFU/g; chất mang hữu cơ,Gói 500g,"Vi sinh đối kháng nấm khuẩn vùng rễ, hỗ trợ giảm héo rũ và thối rễ","Rễ thâm, cây vàng héo từng chòm, cây con chết rạp",Mầm bệnh đất phát triển trong môi trường ẩm và đất nghèo vi sinh có lợi,"Rau màu, hồ tiêu, cà phê, cây ăn trái, vườn ươm","Xử lý đất trước trồng, sau mưa dầm, sau thu hoạch",Pha 100-200g/bình 16 lít tưới gốc hoặc trộn phân hữu cơ,Không dùng chung với thuốc sát khuẩn/nấm hóa học mạnh cùng lúc,Khoảng 75.000 - 120.000 VNĐ,IMG/sp259
sp260,STREPTOMYCES LYDICUS SINH HỌC,thuoc_tru_benh,Streptomyces lydicus ≥ 10^8 CFU/g; chất mang hữu cơ,Gói 500g,"Đối kháng nấm đất, cải thiện vùng rễ và giảm bệnh chết cây con","Cây con héo rũ, gốc thối, rễ nâu đen","Nấm đất Fusarium, Pythium, Rhizoctonia phát sinh trong giá thể ẩm","Vườn ươm, rau màu, hoa, cây ăn trái","Trước gieo trồng, sau thay chậu, khi bệnh mới xuất hiện",Pha 100g/20 lít nước tưới gốc hoặc trộn giá thể theo khuyến cáo,Không phơi nắng trực tiếp dung dịch đã pha; tránh thuốc hóa học mạnh,Khoảng 90.000 - 140.000 VNĐ,IMG/sp260
sp261,PENDIMETHALIN 330EC,thuoc_tru_co,Pendimethalin: 330g/lít,Chai 1 lít,"Trừ cỏ tiền nảy mầm, hạn chế cỏ hòa bản và lá rộng sau gieo trồng","Cỏ non mọc dày trên luống, cây trồng bị cạnh tranh sớm",Hạt cỏ trong đất nảy mầm sau làm đất và tưới ẩm,"Đậu phộng, đậu nành, bắp, hành, rau màu theo nhãn",Sau gieo trước mọc hoặc trước khi cỏ mọc,Phun theo nhãn trên mặt đất đủ ẩm; không xới đất sau phun,Không phun lên cây đã mọc mẫn cảm; tránh nước rửa trôi,Khoảng 160.000 - 240.000 VNĐ,IMG/sp261
sp262,OXYFLUORFEN 240EC,thuoc_tru_co,Oxyfluorfen: 240g/lít,Chai 500ml,"Trừ cỏ tiền và hậu nảy mầm sớm trong hành, tỏi, cây lâu năm",Cỏ lá rộng và cỏ non mọc trên luống/vườn,Cỏ cạnh tranh dinh dưỡng ở giai đoạn cây trồng còn nhỏ,"Hành, tỏi, cây ăn trái, cao su, cà phê theo nhãn",Sau trồng khi cây đã ổn định hoặc phun đất trước cỏ mọc,"Pha theo nhãn; phun đều mặt đất, tránh phun trúng lá non cây trồng",Dễ gây cháy lá nếu dính cây mẫn cảm; phun lúc ít gió,Khoảng 130.000 - 190.000 VNĐ,IMG/sp262
sp263,CLETHODIM 240EC,thuoc_tru_co,Clethodim: 240g/lít,Chai 500ml,Đặc trị cỏ hòa bản hậu nảy mầm trong cây trồng lá rộng,"Cỏ chỉ, cỏ lồng vực, cỏ đuôi phụng mọc lẫn luống rau/đậu",Cỏ hòa bản phát triển nhanh và tái sinh sau làm cỏ,"Đậu nành, lạc, rau lá rộng, cây ăn trái theo nhãn","Khi cỏ 3-6 lá, đang sinh trưởng mạnh",Pha 20-40ml/bình 16 lít; phun tập trung lên lá cỏ,"Không dùng trên lúa, bắp, mía; tránh phối thuốc đối kháng nếu nhãn không cho phép",Khoảng 145.000 - 210.000 VNĐ,IMG/sp263
sp264,SETHOXYDIM 12.5EC,thuoc_tru_co,Sethoxydim: 125g/lít,Chai 500ml,"Trừ cỏ hòa bản trong cây trồng lá rộng, tác động qua lá","Cỏ hòa bản mọc cao hơn cây trồng, cạnh tranh mạnh",Thân rễ và hạt cỏ hòa bản phát triển trong điều kiện đất ẩm,"Đậu, rau màu lá rộng, cây ăn trái, bông","Khi cỏ non 3-5 lá, chưa trổ bông",Pha 40-60ml/bình 16 lít; phun đều lên cỏ,Không phun lên cây họ hòa bản; mang bảo hộ khi pha,Khoảng 110.000 - 170.000 VNĐ,IMG/sp264
sp265,PROPANIL 36EC,thuoc_tru_co,Propanil: 360g/lít,Chai 1 lít,"Trừ cỏ hậu nảy mầm trên ruộng lúa, nhất là cỏ non","Cỏ lồng vực, cỏ lá rộng non mọc xen lúa","Cỏ phát triển sau sạ, cạnh tranh dinh dưỡng trong giai đoạn lúa non",Lúa sạ theo nhãn,"Sau sạ 8-15 ngày, khi lúa và cỏ còn non","Dùng theo nhãn; phun khi ruộng ráo nước, cho nước lại sau phun",Không pha với thuốc trừ sâu nhóm lân hữu cơ/carbamate gần thời điểm phun,Khoảng 95.000 - 145.000 VNĐ,IMG/sp265
sp266,METSULFURON-METHYL 20WP,thuoc_tru_co,Metsulfuron-methyl: 20% w/w,Gói 20g,"Trừ cỏ lá rộng, cỏ chác trên lúa và đất không canh tác theo nhãn","Cỏ lá rộng/chác phát triển sau sạ, lúa bị cạnh tranh",Cỏ dại tồn lưu trong đất và nảy mầm sau làm đất,"Lúa, bờ ruộng, đất không canh tác theo nhãn",Sau sạ khi lúa đủ tuổi an toàn và cỏ còn nhỏ,"Pha liều rất thấp theo nhãn; phun đều, tránh chồng lối",Không tự ý tăng liều; tránh tồn dư ảnh hưởng cây trồng vụ sau,Khoảng 25.000 - 45.000 VNĐ,IMG/sp266
sp267,ETHOXY SULFURON 15WG,thuoc_tru_co,Ethoxysulfuron: 15% w/w,Gói 20g,Trừ cỏ chác lác và cỏ lá rộng hậu nảy mầm trong ruộng lúa,"Cỏ chác mọc thành bụi, lá hẹp, cạnh tranh với lúa",Cỏ chác phát triển mạnh ở ruộng ẩm và quản lý nước chưa ổn định,"Lúa sạ, lúa cấy","Sau sạ 10-20 ngày, khi cỏ còn non",Pha theo nhãn; rút nước trước phun và giữ ẩm sau phun,Không phun khi lúa yếu do phèn/mặn; tránh chồng liều,Khoảng 45.000 - 75.000 VNĐ,IMG/sp267
sp268,PYRAZOSULFURON-ETHYL 10WP,thuoc_tru_co,Pyrazosulfuron-ethyl: 10% w/w,Gói 20g,Trừ cỏ lá rộng và chác lác tiền/hậu nảy mầm sớm trên lúa,"Cỏ chác, cỏ lá rộng mới mọc lẫn lúa non",Hạt cỏ nảy mầm sau sạ/cấy trong điều kiện ruộng ẩm,"Lúa cấy, lúa sạ theo nhãn",Sau cấy/sạ sớm khi cỏ còn nhỏ,Pha đúng liều nhãn; phun ruộng đủ ẩm và quản lý nước sau phun,Không tăng liều; tránh dùng trên lúa đang bị stress,Khoảng 35.000 - 65.000 VNĐ,IMG/sp268
sp269,MESOTRIONE 10SC,thuoc_tru_co,Mesotrione: 100g/lít,Chai 250ml,Trừ cỏ lá rộng và một số cỏ hòa bản trong bắp,"Cỏ mọc dày giữa hàng bắp, lá cỏ bạc trắng sau xử lý",Cỏ dại cạnh tranh mạnh khi bắp còn nhỏ,Bắp theo nhãn,"Sau gieo, khi bắp và cỏ còn nhỏ theo giai đoạn nhãn",Pha theo liều nhãn; phun đều trên cỏ đang sinh trưởng,Không dùng trên cây mẫn cảm; tránh gió tạt sang rau màu,Khoảng 130.000 - 190.000 VNĐ,IMG/sp269
sp270,NICOSULFURON 40OD,thuoc_tru_co,Nicosulfuron: 40g/lít,Chai 250ml,Trừ cỏ hòa bản và một số cỏ lá rộng hậu nảy mầm trong bắp,"Cỏ lồng vực, cỏ đuôi phụng, cỏ lá rộng mọc xen hàng bắp",Cỏ phát triển mạnh trong giai đoạn bắp 3-6 lá,Bắp theo nhãn,Khi bắp và cỏ ở giai đoạn an toàn ghi trên nhãn,"Pha theo nhãn; phun đều, tránh chồng lối và phun khi cây stress",Không dùng trên giống bắp mẫn cảm nếu nhãn cảnh báo; tránh thuốc lân hữu cơ gần thời điểm phun,Khoảng 120.000 - 180.000 VNĐ,IMG/sp270
sp271,GA3 20TB,thuoc_kich_thich_sinh_truong,Gibberellic acid GA3: 20%; dạng viên/bột tan,Gói 10g,"Kích thích kéo dài tế bào, hỗ trợ vươn chồi, kéo gié hoặc tăng kích thước tùy cây","Chồi ngắn, gié/bông phát triển kém, sinh trưởng chậm",Thiếu cân bằng gibberellin hoặc điều kiện thời tiết hạn chế sinh trưởng,"Lúa giống, nho, rau, hoa, cây ăn trái theo nhãn",Giai đoạn cần kéo dài mô hoặc xử lý chuyên biệt theo quy trình,Pha nồng độ rất thấp theo nhãn từng cây; phun sương đều,"Quá liều dễ làm cây vống yếu, dị dạng; không dùng tùy tiện",Khoảng 35.000 - 60.000 VNĐ,IMG/sp271
sp272,NAA 4.5SL CHỐNG RỤNG,thuoc_kich_thich_sinh_truong,Alpha-naphthalene acetic acid NAA: 45g/lít,Chai 100ml,"Hạn chế rụng sinh lý, hỗ trợ giữ trái non và kích thích ra rễ ở liều phù hợp","Trái non rụng nhiều, cuống vàng, cành giâm khó ra rễ","Mất cân bằng auxin, cây sốc sau đậu trái hoặc mô giâm chưa hình thành rễ","Xoài, cam quýt, nhãn, hoa kiểng, cây giống",Sau đậu trái non hoặc khi xử lý hom giống,"Pha theo nhãn; thường dùng liều thấp, phun sương đều hoặc nhúng hom",NAA rất nhạy liều; dùng quá liều có thể gây rụng lá/trái,Khoảng 55.000 - 90.000 VNĐ,IMG/sp272
sp273,IBA + NAA ROOTING GEL,thuoc_kich_thich_sinh_truong,"IBA: 0,3%; NAA: 0,1%; nền gel bám dính",Hũ 100g,"Kích thích ra rễ hom giâm, tăng tỷ lệ sống cây giống","Hom lâu ra rễ, gốc hom bị chai, cây giống yếu",Thiếu hormone tạo rễ tại vết cắt hoặc điều kiện giâm chưa tối ưu,"Hoa kiểng, cây ăn trái nhân giống, cây cảnh, vườn ươm",Ngay trước khi giâm hom hoặc sau cắt cành giống,Nhúng gốc hom vào gel 1-2cm rồi cắm vào giá thể sạch ẩm,Không bôi quá nhiều gây thối hom; giữ giá thể thoáng và sạch bệnh,Khoảng 80.000 - 130.000 VNĐ,IMG/sp273
sp274,6-BA KÍCH CHỒI 5SL,thuoc_kich_thich_sinh_truong,6-Benzylaminopurine 6-BA: 50g/lít,Chai 100ml,"Kích thích bật chồi, tăng phân cành và hỗ trợ phát triển trái non","Mắt ngủ khó bật, tán thưa, chồi non phát triển kém",Thiếu cytokinin hoặc cây suy sau thu hoạch/cắt tỉa,"Hoa lan, cây cảnh, cây ăn trái, vườn ươm","Sau cắt tỉa, sau thu hoạch hoặc xử lý bật chồi",Pha theo nhãn; phun hoặc quét điểm ở vị trí cần bật chồi,Dùng quá liều có thể làm chồi dị dạng; thử trên diện nhỏ trước,Khoảng 110.000 - 170.000 VNĐ,IMG/sp274
sp275,FORCHLORFENURON CPPU 1SL,thuoc_kich_thich_sinh_truong,Forchlorfenuron CPPU: 10g/lít,Chai 100ml,Hỗ trợ tăng kích thước trái ở một số cây khi dùng đúng kỹ thuật,"Trái nhỏ, kích thước không đồng đều, tỷ lệ trái loại 1 thấp",Giai đoạn phân chia tế bào trái chưa tối ưu hoặc cây thiếu sức nuôi trái,"Nho, kiwi, dưa, cây ăn trái theo nhãn",Ngay sau đậu trái non theo quy trình từng cây,Pha nồng độ rất thấp theo nhãn; xử lý chùm/trái đúng thời điểm,"Rất nhạy liều; quá liều có thể làm dị dạng, giảm phẩm chất trái",Khoảng 130.000 - 210.000 VNĐ,IMG/sp275
sp276,PACLOBUTRAZOL 25SC,thuoc_kich_thich_sinh_truong,Paclobutrazol: 250g/lít,Chai 500ml,"Ức chế sinh trưởng thân lá, hỗ trợ phân hóa mầm hoa cho cây ăn trái","Cây ra đọt liên tục, khó ra hoa, tán quá sung","Dư đạm, cây sinh trưởng sinh dưỡng mạnh và chưa chuyển sang pha sinh sản","Xoài, nhãn, sầu riêng theo quy trình kỹ thuật","Khi lá đã già, cây đủ sức và chuẩn bị xử lý ra hoa",Tưới quanh vùng rễ theo đường kính tán và hướng dẫn nhãn,Không dùng cho cây suy; dư liều gây chậm sinh trưởng nhiều vụ,Khoảng 150.000 - 240.000 VNĐ,IMG/sp276
sp277,MEPIQUAT CHLORIDE 25SL,thuoc_kich_thich_sinh_truong,Mepiquat chloride: 250g/lít,Chai 500ml,"Hạn chế vươn thân, giúp cây cân đối sinh trưởng và tập trung sinh sản","Cây vống cao, thân mềm, ít hoa/quả hữu hiệu",Dư đạm hoặc mật độ dày làm cây phát triển thân lá quá mạnh,"Bông, lạc, đậu, một số rau màu theo nhãn",Giai đoạn sinh trưởng mạnh trước ra hoa/quả,Pha theo nhãn từng cây; phun đều tán khi cây đang phát triển mạnh,Không dùng khi cây suy hoặc thiếu nước; quá liều làm cây lùn quá mức,Khoảng 95.000 - 150.000 VNĐ,IMG/sp277
sp278,CHLORMEQUAT CHLORIDE 60SL,thuoc_kich_thich_sinh_truong,Chlormequat chloride: 600g/lít,Chai 500ml,"Điều hòa sinh trưởng, hạn chế vươn lóng, tăng độ cứng cây","Cây cao vống, thân yếu, dễ đổ ngã",Sinh trưởng thân lá quá mạnh do thừa đạm hoặc thiếu ánh sáng,"Lúa, hoa, cây cảnh, một số cây trồng theo nhãn",Giai đoạn cây sinh trưởng mạnh nhưng chưa ra hoa rộ,"Pha theo nhãn; phun đều, tránh chồng lối",Không dùng quá liều; không phun khi cây đang stress hạn/nóng,Khoảng 85.000 - 135.000 VNĐ,IMG/sp278
sp279,SALICYLIC ACID ĐỀ KHÁNG,thuoc_kich_thich_sinh_truong,Salicylic acid: 2%; amino acid: 5%; vi lượng,Chai 500ml,"Kích hoạt đề kháng, giúp cây chống chịu stress và áp lực bệnh","Cây dễ nhiễm bệnh, lá mỏng, phục hồi kém sau mưa","Cây giảm sức đề kháng do stress, thiếu dinh dưỡng hoặc thời tiết bất lợi","Rau màu, cây ăn trái, lúa, hoa, cà phê","Trước mùa bệnh, sau mưa, sau phun thuốc",Pha 20-30ml/bình 16 lít; phun định kỳ 7-10 ngày/lần,Không thay thuốc đặc trị khi bệnh nặng; tránh pha chất kiềm mạnh,Khoảng 90.000 - 140.000 VNĐ,IMG/sp279
sp280,KELP EXTRACT KÍCH RỄ CHỒI,thuoc_kich_thich_sinh_truong,Chiết xuất rong biển Kelp: 30%; cytokinin tự nhiên; K2O: 6%,Chai 1 lít,"Kích rễ, bật chồi, tăng sức chống chịu và giảm sốc sinh lý","Cây đứng đọt, rễ yếu, lá non ra chậm","Stress sau trồng, thiếu hormone tự nhiên hoặc rễ hoạt động kém","Rau màu, cây ăn trái, hoa, cây giống, thủy canh","Sau trồng, sau thu hoạch, sau thời tiết bất lợi",Pha 20-40ml/bình 16 lít; tưới gốc 100ml/phuy 200 lít,Không pha với sản phẩm oxy hóa mạnh; bảo quản tránh nắng,Khoảng 150.000 - 230.000 VNĐ,IMG/sp280
sp281,NPK 15-15-15 + 10S,phan_bon,N: 15%; P2O5: 15%; K2O: 15%; S: 10%; TE,Bao 50kg,"Dinh dưỡng cân đối, bổ sung Lưu huỳnh giúp cây xanh bền","Cây chậm lớn, lá nhạt, đọt yếu, năng suất giảm",Thiếu NPK và Lưu huỳnh trên đất canh tác lâu năm,"Lúa, rau màu, cây ăn trái, cà phê, hồ tiêu","Bón lót, bón thúc, sau thu hoạch","Bón 200-500kg/ha; cây ăn trái 0,5-2kg/gốc",Không bón sát thân; tưới đủ ẩm sau bón,Khoảng 780.000 - 980.000 VNĐ/bao,IMG/sp281
sp282,NPK 17-7-17 + 2MgO,phan_bon,N: 17%; P2O5: 7%; K2O: 17%; MgO: 2%; TE,Bao 25kg,"Thúc cây phát triển khỏe, cân bằng lá và trái, tăng xanh lá","Cây phát triển không đều, lá xanh nhạt, trái chậm lớn",Thiếu đa lượng cân đối và Magie trong giai đoạn sinh trưởng mạnh,"Cây ăn trái, rau ăn trái, cà phê, hồ tiêu","Sau trồng, sau thu hoạch, giai đoạn nuôi trái sớm","Bón 0,5-1,5kg/gốc; rau màu 200-350kg/ha",Không bón khi đất quá khô; tránh trộn với vôi ngay lúc bón,Khoảng 430.000 - 590.000 VNĐ/bao,IMG/sp282
sp283,PHÂN BÓN LÁ ĐẬM ĐẶC 22-11-11,phan_bon,"N: 22%; P2O5: 11%; K2O: 11%; Mg, Zn, B",Gói 500g,"Dưỡng lá, phục hồi cây và tăng sinh trưởng thân chồi","Lá nhạt màu, chồi yếu, cây hồi phục chậm",Thiếu đạm và vi lượng sau thu hoạch hoặc sau sâu bệnh,"Rau ăn lá, cây ăn trái sau thu hoạch, hoa, cà phê","Giai đoạn sinh trưởng thân lá, sau cắt tỉa",Pha 20-30g/bình 16 lít; phun 1-2 lần cách nhau 7 ngày,Không dùng khi cây chuẩn bị xử lý ra hoa; tránh phun nắng gắt,Khoảng 55.000 - 80.000 VNĐ,IMG/sp283
sp284,BỘT TẢO BIỂN HỮU CƠ,phan_bon,Bột rong biển: 70%; alginic acid; mannitol; vi lượng tự nhiên,Gói 1kg,"Cải thiện rễ, tăng chống chịu mặn/hạn, bổ sung chất kích thích tự nhiên","Cây bị stress, rễ ít, lá héo nhẹ sau nắng nóng",Thiếu chất hữu cơ hoạt tính và cây bị tác động bởi môi trường bất lợi,"Rau màu, cây ăn trái, hoa, cây giống","Trước/sau stress thời tiết, sau trồng, sau thu hoạch",Ngâm hòa 100-200g/phuy 200 lít tưới hoặc phun lọc kỹ,Bảo quản khô; tránh để ẩm gây vón và giảm chất lượng,Khoảng 130.000 - 190.000 VNĐ,IMG/sp284
sp285,PHÂN BÓN LÁ LÂN ĐỎ 10-60-10,phan_bon,"N: 10%; P2O5: 60%; K2O: 10%; Zn: 0,5%; B: 0,2%",Gói 500g,"Kích rễ mạnh, hỗ trợ phân hóa mầm hoa và phục hồi cây con","Cây con rễ yếu, ra hoa chậm, cây tốt lá khó ra bông",Thiếu Lân dễ tiêu hoặc điều kiện đất làm lân khó hấp thu,"Cây ăn trái, hoa, rau màu, dưa, ớt","Sau trồng, trước ra hoa, khi cây cần kích rễ",Pha 15-25g/bình 16 lít; tưới/phun 2 lần cách 7 ngày,Không pha với Canxi; không lạm dụng gây mất cân đối dinh dưỡng,Khoảng 60.000 - 90.000 VNĐ,IMG/sp285
sp286,PHÂN BÓN LÁ NUÔI CỦ 5-15-35,phan_bon,N: 5%; P2O5: 15%; K2O: 35%; MgO: 2%; TE,Gói 500g,"Tăng tích lũy tinh bột, giúp củ to, chắc và đồng đều","Củ nhỏ, ít tinh bột, lá vàng sớm, năng suất thấp",Thiếu Kali và Lân trong giai đoạn phình củ,"Khoai lang, khoai tây, sắn, hành, tỏi, đậu phộng",Giai đoạn bắt đầu hình thành củ đến củ lớn,Pha 20-30g/bình 16 lít; phun 2-3 lần cách 7-10 ngày,Không bón/phun thừa đạm giai đoạn nuôi củ; đảm bảo đủ nước,Khoảng 65.000 - 95.000 VNĐ,IMG/sp286
sp287,PHÂN BÓN LÁ NUÔI HẠT 12-8-30,phan_bon,"N: 12%; P2O5: 8%; K2O: 30%; Mg, Zn, B",Gói 500g,"Giúp chắc hạt, sáng hạt, giảm lép và tăng tích lũy tinh bột","Hạt lép, hạt nhỏ, bông không đều, lá đòng xuống màu sớm",Thiếu Kali và vi lượng trong giai đoạn nuôi hạt,"Lúa, bắp, đậu, mè","Sau trổ, giai đoạn vào chắc và nuôi hạt",Pha 20-30g/bình 16 lít; phun sáng sớm hoặc chiều mát,Không phun quá gần thu hoạch nếu có phối thuốc BVTV; tuân thủ nhãn,Khoảng 55.000 - 85.000 VNĐ,IMG/sp287
sp288,KALI ACETATE HỮU CƠ,phan_bon,K2O: 25%; Kali dạng acetate; hữu cơ thấp phân tử,Chai 1 lít,"Bổ sung Kali hấp thu nhanh, tăng đường, màu và độ chắc trái","Trái nhạt, mềm, màu kém, cây thiếu sức nuôi trái",Thiếu Kali nhanh trong giai đoạn cuối nuôi trái,"Dưa, ớt, cà chua, thanh long, xoài, cam quýt",Giai đoạn trái lớn đến lên màu,Pha 20-30ml/bình 16 lít; phun 2-3 lần cách 7 ngày,Không pha với Canxi đậm đặc; phun khi trời mát,Khoảng 130.000 - 190.000 VNĐ,IMG/sp288
sp289,CANXI MAGIE BO DẠNG BỘT,phan_bon,CaO: 18%; MgO: 6%; B: 1%; phụ gia tan nước,Gói 1kg,"Giảm nứt trái, vàng lá do thiếu Mg, tăng độ cứng mô cây","Trái nứt, lá già vàng, cuống trái yếu",Thiếu Canxi-Magie-Bo do rễ yếu hoặc mưa nhiều,"Cây ăn trái, rau ăn trái, cà phê, hồ tiêu","Giai đoạn ra lá non, sau đậu trái và nuôi trái",Pha 25-40g/bình 16 lít; phun định kỳ 7-10 ngày,Không pha với lân/sulfate đậm đặc; khuấy tan kỹ trước phun,Khoảng 75.000 - 115.000 VNĐ,IMG/sp289
sp290,AMINO ACID 80 BỘT,phan_bon,Amino acid tổng số: 80%; N hữu cơ: 12%; peptide thực vật,Gói 500g,"Phục hồi cây nhanh, tăng trao đổi chất, hỗ trợ cây qua stress","Cây đứng lá, chậm phục hồi, lá mỏng và chồi yếu","Cây bị stress do thời tiết, thiếu dinh dưỡng hữu cơ dễ hấp thu","Rau màu, cây ăn trái, hoa, lúa, cây công nghiệp","Sau phun thuốc, sau mưa dầm/nắng nóng, sau thu hoạch",Pha 10-20g/bình 16 lít; tưới 100g/phuy 200 lít,Không pha với thuốc có tính oxy hóa mạnh; bảo quản tránh ẩm,Khoảng 95.000 - 145.000 VNĐ,IMG/sp290
